,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
709,What policies will you pursue to ensure equality and protect the rights of all Americans?,"uh, uh, so that those- there are three minorities and three  uh-majorities on the-re-presentage of the totality of the issues beteiligt, and the-four of the-eight justices that make the ultimate decision, Mr. Reagan would appoint a, a uh  man whom I","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0268382243812084,0.0
710,What policies will you pursue to ensure equality and protect the rights of all Americans?,"assume would be able and qualified for purposes of administrative experience to the-replace, uh, Mr. Blackmun. And to me that would be a major step backwards and a threat to the women-demands on the Equal E-employment Opportunity Commission, equal-","{'neg': 0.083, 'neu': 0.85, 'pos': 0.068, 'compound': -0.1531}",-0.1531,-0.6820211727172136,-0.6
711,What policies will you pursue to ensure equality and protect the rights of all Americans?,"rights amendment, major case, uh, uh, by uh, uh, the  uh  groups for the-youve got about four hundred such, uh, groups that have been uh forced to get together to file amicus or  third-party briefing for, for their members. And if, and if  at uh,","{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.4588}",-0.4588,-0.1010141372680664,0.0
712,What policies will you pursue to ensure equality and protect the rights of all Americans?,"this, uh, gentlemen on  on those uh, uh, areas would be major uh  trouble codecs, and that would be in the field of civil rights, particularly, which have demanded-including women, including equal rights.","{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-0.4654781818389892,0.0
713,How will you lead the country through challenges and unite Americans with differing perspectives?,"Well, thats why Im here tonight. Thats the purpose of these debates. I have not only been trained on the issues, I have been in the cockpit with my President, Jimmy Carter, trying to make the decisions that affect this country. I not only handle","{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.2732}",0.2732,-0.2571518719196319,0.5
714,How will you lead the country through challenges and unite Americans with differing perspectives?,"domestic questions, I handle trade; I handle questions that go to final procedures. I not only know the intricate detail, I understand the moral and the ethical implications that you face in leadership every single day. Leadership means also bringing","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.5994}",0.5994,0.0350307524204254,0.5
715,How will you lead the country through challenges and unite Americans with differing perspectives?,"people who have different views together in common effort. With President Carter, I have seen that done, and I know how to do it. And thats the leadership that this country has not had. I think there is a longing in the American people to have a","{'neg': 0.026, 'neu': 0.974, 'pos': 0.0, 'compound': -0.0258}",-0.0258,-0.2284951359033584,0.5
716,How will you lead the country through challenges and unite Americans with differing perspectives?,"unified government, to have a government that reflects decency, honesty and integrity. And I think they want an administration that understands whats happening in the world and in this country.","{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.8271}",0.8271,0.0594944804906845,0.6
717,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","For three weeks now I have been standing here saying I would like to see an opportunity as to what we do about Central America. I think we could likely- as to look at these refugees pouring into our nation from El Salvador, I think we could solve","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7269}",0.7269,0.2180444076657295,0.1
718,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","that by solving what is going on in El Salvador, not by pretending that these people dont need our help. They do. The ref- the overrun problem with the live at the border is a problem. Its caused, of course, by the influx of this traffic, as","{'neg': 0.171, 'neu': 0.783, 'pos': 0.046, 'compound': -0.6761}",-0.6761,-0.5876089558005333,0.0
719,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","sometimes they try to get in. We catch 2 million of them trying to get in. Were doing something about it.  But I would like to see- we are building the wall. And the reason were building the wall, because thats where our- at our borders, particularly","{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.5023}",0.5023,-0.2487300932407379,0.1
720,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","at Meri- at Mer- at Mexico, 33 of our national security problems are found. And by that, by fixing that wall, it prevents against that- those infiltrations.","{'neg': 0.089, 'neu': 0.789, 'pos': 0.122, 'compound': -0.0}",-0.0,-0.3075459972023964,0.1
721,How will you ensure equal opportunities for marginalized communities in our country?,Id like to answer your question regarding the future of our cities and what we would do about it when the next President takes office. The first thing I would do in our city programs would be uh  institute what used to be called the uh  Model Cities,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.3612}",0.3612,0.0452850013971328,0.2
722,How will you ensure equal opportunities for marginalized communities in our country?,"programs. These earlier programs, until they were termed uh  pork barrel, used to direct substantial amounts of money into the poor areas of our cities, the minority areas, into the uh  environment, the housing, the uh  educational opposition, parks,","{'neg': 0.074, 'neu': 0.883, 'pos': 0.043, 'compound': -0.3182}",-0.3182,-0.3986414521932602,0.2
723,How will you ensure equal opportunities for marginalized communities in our country?,"uh things of that sort. They were very useful and effective. I think that was one of the purposes served under the Brown v. Uh  Board of Education, to see that minorities, uh uh  poor communities got adequate attention in a uh  different, superior","{'neg': 0.06, 'neu': 0.711, 'pos': 0.23, 'compound': 0.8341}",0.8341,0.7834171373397112,0.6
724,How will you ensure equal opportunities for marginalized communities in our country?,"way. And I think that commitment ought to be employed, too. Right now we have a uh  revival of racism in our country and I think, uh attempted segregation as you see in south Florida with the 8-1 CRA. Uh  Im sure Jimmy Carter will correct that. We","{'neg': 0.08, 'neu': 0.824, 'pos': 0.096, 'compound': -0.0516}",-0.0516,-0.5368090644478798,-0.5
725,How will you ensure equal opportunities for marginalized communities in our country?,have uh  phenomenally getting rid of  of  of Blacks who have been moving into housing projects in so far as  as white housing projects in so far as they have been integrated through a court order. And I think this is not right and if Im  if Im uh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.8528851219452918,-0.5
726,How will you ensure equal opportunities for marginalized communities in our country?,"fortunate enough to be elected and in a position to do something about it, you will probably see in  in the area of our cities more forte given under a  new Civil Rights Department with uh a brief given under the uh  the Justice Department in defense","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.7783}",0.7783,0.488729290664196,0.2
727,How will you ensure equal opportunities for marginalized communities in our country?,of the  the uh civil rights programs of quite a few uh  cities who are getting very rough in their uh  insistence that minority groups be excluded from the uh  siting of uh  environmentally damaging structures now. But my  my major purpose to get uh,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.431}",-0.431,-0.4784649349749088,-0.5
728,How will you ensure equal opportunities for marginalized communities in our country?,multi-family housing into single family neighborhoods with adequate parks and playgrounds.,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2263}",0.2263,0.3794736415147781,0.5
729,Why do you believe you are fit to be the next leader of the United States of America?,"It helps to be 72 years old. Ive had three careers and Ive been successful at all three of them. I was an attorney. I got off to a terrific start, and 20 years later I was considered by many to be the best trial lawyer in the United States. I made a","{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.9477}",0.9477,0.950492015108466,0.8
730,Why do you believe you are fit to be the next leader of the United States of America?,"lot of money, but I left it because of a loneliness in the profession and a sense that I must be involved in something more zip, something broader. And thats when I entered politics. I was elected to the legislature, the state senate in California,","{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.5719}",-0.5719,-0.1467388644814491,0.1
731,Why do you believe you are fit to be the next leader of the United States of America?,"and I was the leader. Just two years later, Governor Reagan appointed me to the state Supreme Court. I was the first appointee in three generations to be re- appointed; that alternates between Republicans and Democrats. That tells me I did a good","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.7579}",0.7579,0.7875154120847583,0.8
732,Why do you believe you are fit to be the next leader of the United States of America?,"job. I left the court after eight years, to run for governor, having served 32 years in public office. I had to leave for two reasons: One, because I was getting bored, and two, my daughters said I was boring. And if your daughters say youre boring,","{'neg': 0.168, 'neu': 0.832, 'pos': 0.0, 'compound': -0.7096}",-0.7096,-0.6975302491337061,0.1
733,Why do you believe you are fit to be the next leader of the United States of America?,"youve gotta change. This is my third try  and the charm. But Im running for president for the same reason I ran for governor: Because I believe in the promise of America, and I believe that these past eight years, weve come a long way and weve done","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.5859}",0.5859,0.8307185238227248,0.5
734,Why do you believe you are fit to be the next leader of the United States of America?,"good things. But there are some very, very real dangers in the life of our country. Now is not the time for a zealous new car owner to buy a lemon.","{'neg': 0.147, 'neu': 0.747, 'pos': 0.106, 'compound': -0.5288}",-0.5288,-0.7212354354560375,0.2
735,What is your overarching vision for the country?,"I said I think thats one of the most difficult questions Ive ever been asked. I dont think you can handle a question like that in thirty seconds. I made a choice of not saying what I had to say here, but saying what I had to say for the American","{'neg': 0.042, 'neu': 0.918, 'pos': 0.039, 'compound': -0.0378}",-0.0378,-0.6565591767430305,-0.4
736,What is your overarching vision for the country?,"people. And if theyll allow it, Ill say it.","{'neg': 0.239, 'neu': 0.598, 'pos': 0.162, 'compound': -0.2263}",-0.2263,-0.0076982080936431,0.0
737,What is your plan to manage inflation and ensure economic stability?,"I think that the greatest threat to our economic growth and prosperity is continued inflation. And I believe that the Inflation Reduction Act, which will go into effect tomorrow, will be the best single approach that Ive ever seen proposed by any","{'neg': 0.067, 'neu': 0.714, 'pos': 0.218, 'compound': 0.8225}",0.8225,0.634039718657732,0.5
738,What is your plan to manage inflation and ensure economic stability?,"president, to bring inflation down. Mr. Ford, in his Security Council Statement, says that he hopes that inflation will be reduced to 2 percent a year. Weve never had that before. Even during the Great Depression, it was about 3 percent a year. The","{'neg': 0.076, 'neu': 0.735, 'pos': 0.19, 'compound': 0.6808}",0.6808,0.0238108783960342,0.2
739,What is your plan to manage inflation and ensure economic stability?,"best that Ive seen done in the last 40 or more years, with a Republican president in the White House, was about 4 percent a year. Other presidents, before, who had Democratic Congresses working with them, have done far better. But our approach is","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.5499}",0.5499,0.4856333769857883,0.0
740,What is your plan to manage inflation and ensure economic stability?,"very simple. We do not transfer the blessings of inflation from one group to another, treating one group on an election year as though they were poor and deserving. Under the inflation Adjustment Act, everybody got their colas, even executives got 17","{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.714}",-0.714,-0.4104580953717232,0.1
741,What is your plan to manage inflation and ensure economic stability?,"percent bonuses and thats why we had continued high inflation. We simply, as we go along, work on the five or six major basic commodities, like oil and natural gas and processed food and steel, and as we do this, and as the economy grows more","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.8225}",0.8225,-0.0348721295595169,0.0
742,What is your plan to manage inflation and ensure economic stability?,"productive, we will bring inflation down to an acceptable level, 4 percent a year or less, which is a foreign experience. Inflation under the Democrats has averaged about one full point lower than under Republican presidents. Thats the way to do it.","{'neg': 0.053, 'neu': 0.892, 'pos': 0.055, 'compound': 0.0258}",0.0258,0.1135969012975692,0.6
743,What is your plan to manage inflation and ensure economic stability?,And we let the consumer pick the winners and losers.,"{'neg': 0.234, 'neu': 0.552, 'pos': 0.214, 'compound': -0.0772}",-0.0772,-0.4391289614140987,0.0
744,How will you create jobs and reduce unemployment across the nation?,"This is a real diffrerence between Governor Reagan and myself. I think he would do well to try to win Texas with his answer, because I think the people of Texas are too smart to believe that  uh  tax advantages for corporations across the nation are","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.8779}",0.8779,0.0762243419885635,0.0
745,How will you create jobs and reduce unemployment across the nation?,"gonna create jobs in Texas. Those jobs are going overseas. Why would Texas create those jobs by giving corporations who leave the country, uh  tax advantages? It is absolutely insane. Uh  what does have to be done, and Mr. Hassert is right. I have","{'neg': 0.083, 'neu': 0.736, 'pos': 0.181, 'compound': 0.6003}",0.6003,-0.625392846763134,-0.5
746,How will you create jobs and reduce unemployment across the nation?,said that my economic program would reduce unemployment to 4 percent or lower in five years. It has to be done by incentivizing the creation of new jobs by small businesses and by new businesses. It has to be done by public service jobs  a record,"{'neg': 0.106, 'neu': 0.851, 'pos': 0.044, 'compound': -0.4588}",-0.4588,0.4805292002856731,0.2
747,How will you create jobs and reduce unemployment across the nation?,"weve already proved in American can be achieved, and by retraining and education of those who are thrown out of work because of international competition. Weve gotta boost exports. Weve got to use the tax system with tax credits and, and  and","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.6369}",0.6369,0.3682890385389328,0.2
748,How will you create jobs and reduce unemployment across the nation?,"targeting for investments, in the very areas where we want jobs. Weve gotta have an energy program, a regional economic policy in the defense areas of the country. Weve gotta have the housing market opened again. And weve gotta have, also, the  much","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",0.4404,0.1406972035765648,0.2
749,How will you create jobs and reduce unemployment across the nation?,"stronger on protection of the American consumer against the big monopolies and cartels of our nation and internationally. All of these things had to go together, if we are to achieve the very ambitious goal of 4 percent unemployment. But the American","{'neg': 0.044, 'neu': 0.865, 'pos': 0.091, 'compound': 0.2609}",0.2609,0.2403933331370353,0.5
750,How will you create jobs and reduce unemployment across the nation?,"people, American business people and the American worker will achieve it.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.6002087332308292,0.6
751,What steps will you take to balance the federal budget and manage the national debt?,"I thought there might be a question about balancing the budget. I believe that we have to get control on our deficit and our national debt. The object is not to have a balanced budget, because that would mean a Depression in our economy. The object","{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.836}",-0.836,-0.4816657602787018,0.0
752,What steps will you take to balance the federal budget and manage the national debt?,"is, at each point in time, to bring our expenditures in line with our revenues as a basis for making this economy grow. Ive indicated that were going to cut defense spending, 7 percent. Every Commission, both the President and the Joint Chiefs of","{'neg': 0.048, 'neu': 0.917, 'pos': 0.034, 'compound': -0.1531}",-0.1531,0.066927932202816,0.0
753,What steps will you take to balance the federal budget and manage the national debt?,Staff Commission told us that we could do this without sacrifice of security. Thats 70 billion dollars over the next 7 years. Im going to take the 56 billion dollars that the Presidents wasting on an unneeded and a costly tax program and put that,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.6293}",-0.6293,-0.4260604903101921,0.1
754,What steps will you take to balance the federal budget and manage the national debt?,"against the deficit. I also believe that we have to look at additional revenues. I will not, under any conditions, jeopardize our economic recovery by a massive tax increase, but I do know, as some of the Democratic orthodox  think  that this can all","{'neg': 0.045, 'neu': 0.916, 'pos': 0.04, 'compound': -0.0516}",-0.0516,-0.1363149881362915,0.2
755,What steps will you take to balance the federal budget and manage the national debt?,"be done by cutting defense alone. And I dont want to get into rubbery projections of economic growth, because every time this President announces he has a balanced budget, over the next couple of months he adds to the deficit another 10 or 15 billion","{'neg': 0.153, 'neu': 0.763, 'pos': 0.084, 'compound': -0.323}",-0.323,-0.6639956086874008,-0.6
756,What steps will you take to balance the federal budget and manage the national debt?,"dollars. And theres just no trust anymore. Every economic return has to be verified. But I do believe that we can achieve about 4 percent of gross national product growth, and I believe thats what were beginning to do. So it takes a combination of","{'neg': 0.119, 'neu': 0.766, 'pos': 0.115, 'compound': -0.0516}",-0.0516,0.3799349628388881,0.1
757,What steps will you take to balance the federal budget and manage the national debt?,"expenditures, reduced expenditures and increased revenues over the process of time. If we dont do this, were now up to 1.3 trillion dollars in national debt. This year well pay over 200 billion dollars just in interest on that national debt, which is","{'neg': 0.126, 'neu': 0.731, 'pos': 0.142, 'compound': 0.2023}",0.2023,-0.2522379755973816,-0.5
758,What steps will you take to balance the federal budget and manage the national debt?,equal to nearly over 50 percent of the defense budget. Weve got to get that down. This evermountainng national debt is a warning to the future and weve got to prevent that for the next generation.,"{'neg': 0.127, 'neu': 0.805, 'pos': 0.068, 'compound': -0.5106}",-0.5106,-0.5144199281930923,-0.5
759,How will you ensure that all Americans have access to quality and affordable healthcare?,"I remember, thirty-three years ago, when I ran for the Senate. I took this very issue, the issue of health care and health insurance, in front of a town meeting in Brockton, Massachusetts. I listened to good working-class Americans, tenants of public","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7269}",0.7269,0.3033671602606773,0.3
760,How will you ensure that all Americans have access to quality and affordable healthcare?,"housing who held their breath in order to draw a small old-age pension, and their savings were in the health insurance that they had. They stood up and said, This is what we want on the floor of the Senate. And I fought for it and I voted for it. I","{'neg': 0.047, 'neu': 0.926, 'pos': 0.027, 'compound': -0.25}",-0.25,0.4155579395592212,0.2
761,How will you ensure that all Americans have access to quality and affordable healthcare?,remember the passage of Medicare  so does every American; thats the program that helped preserve the dignity of old age and [delivered] people from poverty in the shadow of retirement. That was resisted in its time. And Newt Gingrich has spoken,"{'neg': 0.073, 'neu': 0.867, 'pos': 0.06, 'compound': -0.1531}",-0.1531,0.3092189729213714,0.5
762,How will you ensure that all Americans have access to quality and affordable healthcare?,"scornfully of it. And now theyre trying to scrap it. I remember when they passed COBRA, and we pushed for it. It said if hed been working for three years and he lost his job, they couldnt take away his health insurance because it went with the job;","{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.3182}",-0.3182,-0.4972172640264034,-0.5
763,How will you ensure that all Americans have access to quality and affordable healthcare?,"he still could keep it. I pushed for that. We got it. I remember something, too. I remember just a week or so ago, I debated  Governor Bush and I said to myself, I wonder  hes a nice man and hes smart; I wonder if he knows all this. You see, the","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.6705}",0.6705,0.4471425600349903,0.2
764,How will you ensure that all Americans have access to quality and affordable healthcare?,"American people know this. In poll after poll, when you ask them just a simple question: Do you and your family want President Clinton to be able to work out a plan to provide adequate health care that you can afford? By 70 percent, they all respond","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.6597}",0.6597,-0.2006654739379882,0.5
765,How will you ensure that all Americans have access to quality and affordable healthcare?,"yes, even Republicans. And do you notice how the Republicans seek to twist it? Bob Dole, the other night on television, actually said, All this, these initiatives for health insurance  or his health care plan  hes all for it, but he just doesnt want","{'neg': 0.029, 'neu': 0.886, 'pos': 0.085, 'compound': 0.3853}",0.3853,-0.628328388556838,0.1
766,How will you ensure that all Americans have access to quality and affordable healthcare?,"to pay for it. I mean, is it possible not to be for health care and pay for it? What kind of thinking is this? Are we going to face these costs? You bet we are. And finally, the American people are going to demand that the people they work for in","{'neg': 0.088, 'neu': 0.854, 'pos': 0.058, 'compound': 0.3485}",0.3485,-0.6385383047163486,-0.3
767,How will you ensure that all Americans have access to quality and affordable healthcare?,"Washington come to grips with one of the great  vital issues of our  of their generation. And we will. And it will keep costs down and we will delay spending. And, yes, we will find a way. Just like Bill Clinton and Al Gore have guaranteed to provide","{'neg': 0.041, 'neu': 0.753, 'pos': 0.206, 'compound': 0.8481}",0.8481,0.4932177290320396,0.1
768,How will you ensure that all Americans have access to quality and affordable healthcare?,"this insurance for every American family that needs it, were going to get some savings by holding down the out-of-pocket costs. And as sure as I stand here and draw breath, we are going to get it done, and there is no stopping us. You can call up","{'neg': 0.076, 'neu': 0.878, 'pos': 0.046, 'compound': -0.128}",-0.128,0.6521621029824018,0.7
769,How will you ensure that all Americans have access to quality and affordable healthcare?,"Harry and Louise and try, but were going to get it done. And you folks watching at home, you remember what they said. I know they wont be able to stop it.","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4215}",-0.4215,-0.1103718131780624,0.2
770,How will your administration address the pressing challenges of environmental sustainability?,Will there be effective enforcement of existing regulations? Who will pay for new regulations?,"{'neg': 0.083, 'neu': 0.712, 'pos': 0.205, 'compound': 0.4696}",0.4696,-0.262891735881567,0.0
771,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"Assuming that were able to establish the political principle  I call it that, as opposed to linkage  to go to the Israeli-Syrian dis  Rabin-Sadat peace agreement, to strengthen Israels frontiers to maintain Israels security.","{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.886}",0.886,-0.0151377096772193,0.2
772,What reforms would you propose to improve the education system?,"Both of our sons went to public schools, and one of them now is in a private university  it is a church-related institution. Im an educator myself. I love education. I value it very much, and Ive devoted a good bit of my life to it. What we need in","{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.9042}",0.9042,0.9512160206213592,0.6
773,What reforms would you propose to improve the education system?,education today are a series of  of major reforms and changes. We need to make sure that every young child who comes to school meets a readiness requirement so that the money that goes into education has a good shot of working. We need to have a,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.7351}",0.7351,0.4622833989560604,0.2
774,What reforms would you propose to improve the education system?,"major effort by our educational institutions at the secondary school level to teach remedial education for those that need it. We need to have at the secondary school level, a chance for every student to learn a foreign language, to use relatively","{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.25}",0.25,0.3003737144172191,0.3
775,What reforms would you propose to improve the education system?,"the same textbooks so the teachers can communicate among themselves, give a lot of parental help and supervision with management committees in the schools, and have an expert, supposedly, in each classroom so that the teaching process is not so","{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.4019}",0.4019,-0.0400534570217132,0.1
776,What reforms would you propose to improve the education system?,"authoritarian, but more like a peer discussion. We need to involve, at the elementary, high school, and university level, the students in work outside their community as a requirement for graduation. Lets use our universities, as I advocated in","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.5704}",0.5704,0.2359446659684181,0.1
777,What reforms would you propose to improve the education system?,"opening up China instead of loading our ships and airplanes with defense materials, lets load them with educational materials. The new presidency, which I proposed and he endorsed in both the party platforms, have adopted a  an advocacy of","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.6369}",0.6369,0.0883367583155632,0.3
778,What reforms would you propose to improve the education system?,"educational reforms. Lets have the educator presidents, secretaries of education so that we can tackle, for a long time  I was on the education and labor committee  the problems of college costs and burdens on students and student loans and work with","{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.6369}",-0.6369,-0.0016455948352813,0.2
779,What reforms would you propose to improve the education system?,"our colleges in a continuing process to get the costs down and quality up. Let our research, as we have in a lot of other countries, go to where the most brilliant students are, rather than giving automatically grants and research money to the most","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.8122}",0.8122,0.2838441729545593,0.2
780,What reforms would you propose to improve the education system?,"politically powerful institutions. I sat on the pure research committee in Congress, and we're in the process of breaking up the chancellorships in our university systems to be more like the British and the Germans, where it's  its easier for private","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.8122}",0.8122,0.1393984258174896,0.0
781,What reforms would you propose to improve the education system?,"interest to get to these very brilliant and largely self-supporting universities, because with the research money with good tax credits, and with involvement by industry, we can solve a lot of the unemployment. There's a good computer  computer","{'neg': 0.059, 'neu': 0.591, 'pos': 0.35, 'compound': 0.923}",0.923,0.8782292082905769,0.5
782,What reforms would you propose to improve the education system?,"computer literacy opportunity that we can expand. With the work-fellowship programs, we can let students earn their way through college. Let's have indexed loans for parents so that parents borrowing dont have to pay usury rates just because their","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.6593}",0.6593,0.7294959099963307,0.5
783,What reforms would you propose to improve the education system?,"children have a little bit of income. We've got enough  I think I'm the only candidate with a public school and a public college background; my opponent has one or two years in a private school as a teacher, and no knowledge of public financing of","{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.0136549919843673,0.1
784,What reforms would you propose to improve the education system?,"colleges. We've got a real chance now to make a breakthrough  a new presidency in Washington and a chance for reforms in education that will pursue this equal chance in life that we've been denying to the poor groups in our country, especially","{'neg': 0.121, 'neu': 0.747, 'pos': 0.132, 'compound': -0.128}",-0.128,0.6719557624310255,0.7
785,What reforms would you propose to improve the education system?,"minorities, for the last 20 years.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.3116166368126869,0.0
786,How will you restore trust in government and ensure transparency in your administration?,"This years Montgomery bus boycott is an excellent example of what Im talking about in terms of trust  letting people know whats going on. Exactly the same thing was in 1944, 1938, or eight months ago. The federal governments position was that these","{'neg': 0.047, 'neu': 0.811, 'pos': 0.142, 'compound': 0.6908}",0.6908,0.1647201478481292,0.5
787,How will you restore trust in government and ensure transparency in your administration?,"buses were not interstate buses. Simple information, correcting that, would have opened these buses. Thats just an example of it. There was no bad faith, no evasiveness, just lack of trust and confidence by the executive branch of our government. And","{'neg': 0.19, 'neu': 0.634, 'pos': 0.175, 'compound': 0.0516}",0.0516,-0.2437418922781944,0.1
788,How will you restore trust in government and ensure transparency in your administration?,"at the eend of the year, were going to have a commission on the presidency, or a group outside of government, not the present commission that President Ford appointed. Before that end of the term we will open the White House, we will open all the","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0438996776938438,0.2
789,How will you restore trust in government and ensure transparency in your administration?,"records of the executive branch over a three-month period. We will answer, if possible, a thousand questions that the people wanna answer. And perhaps they can recommend changes, also, that will increase the confidence of our people in the","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.7964}",0.7964,0.5369588984176517,0.3
790,How will you restore trust in government and ensure transparency in your administration?,"presidency. I think its very important that that be done. But two things efitt the future  a strong and vigorous press, and the Congress of the United States taking its oversight responsibility authorize  seriously in a nonpartisan way.","{'neg': 0.048, 'neu': 0.725, 'pos': 0.227, 'compound': 0.8247}",0.8247,0.4166635610163212,0.2
791,What policies will you pursue to ensure equality and protect the rights of all Americans?,"Well, we were making some race progress until the election of Ronald Reagan, where he stopped the civil rights program that President Carter was pursuing and equal opportunities for employment, promotion, education and housing. I would, of course,","{'neg': 0.045, 'neu': 0.778, 'pos': 0.177, 'compound': 0.6808}",0.6808,0.1233428642153739,-0.5
792,What policies will you pursue to ensure equality and protect the rights of all Americans?,"insist upon strict enforcement of the civil rights and the voting rights legislation. However, the best way to ensure equality of opportunity for all Americans is to pursue a program in education that guarantees a decent education for all. Under","{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.8625}",0.8625,0.4397243298590183,0.2
793,What policies will you pursue to ensure equality and protect the rights of all Americans?,"President Carters administration we had a program, which has been continued under my administration  let me be truthful and not give the impression that something was done before I got in. When I got in, thats when the handicapped childrens education","{'neg': 0.041, 'neu': 0.885, 'pos': 0.074, 'compound': 0.3257}",0.3257,0.0846734195947647,0.0
794,What policies will you pursue to ensure equality and protect the rights of all Americans?,"program was accelerated, and also the food stamp, the school lunch and the Title 1 programs that help poor children  all those were initiated or carried out in a stronger approach by Jimmy Carter. Thats what we are doing. We also insist on the strong","{'neg': 0.061, 'neu': 0.769, 'pos': 0.17, 'compound': 0.6705}",0.6705,0.4927971679717302,0.5
795,What policies will you pursue to ensure equality and protect the rights of all Americans?,"enforcement of equal pay for equal work. In welfare reform, we did insist and insist now on a proper use of the welfare benefits. The AFDC is, it gives the grant to the family, and we insist that it go to the woman who is head of household. This has","{'neg': 0.027, 'neu': 0.876, 'pos': 0.097, 'compound': 0.5719}",0.5719,0.0302925333380699,0.2
796,What policies will you pursue to ensure equality and protect the rights of all Americans?,"been misrepresented, and it falls right on those who are supposed to be the beneficiaries. It doesnt go to the women and children often. So if we can keep on with this equal opportunity, make sure that we have a fair and decent and quality education","{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.8481}",0.8481,-0.4145379960536957,0.1
797,What policies will you pursue to ensure equality and protect the rights of all Americans?,in the office and also adequate health care services very often to youngsters who now just dont receive any because of poverty  all those things will make it a lot easier to make sure that all Americans can live happily and healthy in this country,"{'neg': 0.058, 'neu': 0.651, 'pos': 0.29, 'compound': 0.9042}",0.9042,0.7319609746336937,0.5
